row_index,duplicate_of_row_index,text,matched_text,category,matched_category,same_category,similarity
7494,248,通胀挂钩债券怎么保护投资者收益？,什么是通胀挂钩债券？,债券,债券,True,0.9390510320663452
7495,565,外盘和内盘是什么意思？,外盘和内盘是什么意思？,股票,股票,True,1.0
7496,566,股市中有哪些迷信行为？,股市中有哪些迷信行为？,股票,股票,True,0.9999998807907104
7497,567,什么是富时罗素世界国债指数？,什么是富时罗素世界国债指数？,债券,债券,True,1.0
7498,568,什么是证券从业资格？,什么是证券从业资格？,股票,股票,True,1.000000238418579
7499,569,提取大额实物黄金需要什么手续？,提取大额实物黄金需要什么手续？,黄金,黄金,True,1.0000001192092896
7500,570,什么是t+1交易制度？,什么是t+1交易制度？,股票,股票,True,1.0
7501,571,什么是战略配售基金？,什么是战略配售基金？,基金,基金,True,0.9999999403953552
7502,898,回购黄金时的手续费一般是多少？,黄金期货交易的手续费包括哪些？,黄金,黄金,True,0.9269888401031494
7503,573,什么时候应该空仓？,什么时候应该空仓？,股票,股票,True,1.000000238418579
7504,574,购买黄金时的“au9999”是什么意思？,购买黄金时的“au9999”是什么意思？,黄金,黄金,True,1.0000001192092896
7505,575,券商股为什么被称为牛市旗手？,券商股为什么被称为牛市旗手？,股票,股票,True,0.9999998807907104
7506,576,什么是平衡型基金？,什么是平衡型基金？,基金,基金,True,1.0000001192092896
7507,279,香港的黄金市场和内地有什么区别？,香港的黄金市场和内地有什么区别？,黄金,黄金,True,1.0
7508,578,什么是隐形冠军？,什么是隐形冠军？,股票,股票,True,0.9999998807907104
7509,579,镀金首饰掉色后还值钱吗？,镀金首饰掉色后还值钱吗？,黄金,黄金,True,0.9999998807907104
7510,580,什么是rsi指标？,什么是rsi指标？,股票,股票,True,0.9999998807907104
7511,622,在金店买投资金条和在银行买有什么区别？,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,黄金,黄金,True,0.9153529405593872
7512,582,运动服饰为什么比男装女装表现好？,运动服饰为什么比男装女装表现好？,股票,股票,True,1.0000001192092896
7513,583,过度自信对投资有什么影响？,过度自信对投资有什么影响？,股票,股票,True,0.9999998211860657
7514,584,证券公司能买黄金吗？,证券公司能买黄金吗？,黄金,黄金,True,0.9999997019767761
7515,456,什么是主动积存？,什么是主动积存？,黄金,黄金,True,1.0000001192092896
7516,586,基金投资中最容易犯的错误是什么？,基金投资中最容易犯的错误是什么？,基金,基金,True,0.9999998807907104
7517,540,基金可以抵押贷款吗？,买了债券后，能抵押出去再借钱吗？,基金,债券,False,0.9007546901702881
7518,588,黄金的定价机制是怎样的？什么是“伦敦金定盘价”？,黄金的定价机制是怎样的？什么是“伦敦金定盘价”？,黄金,黄金,True,0.9999998807907104
7519,589,什么是慈善信托？,什么是慈善信托？,股票,股票,True,0.9999999403953552
7520,590,遇到基金纠纷如何维权？,遇到基金纠纷如何维权？,基金,基金,True,0.9999998807907104
7521,553,ppi和cpi的剪刀差对债市影响？,cpi和ppi数据对a股的影响？,债券,股票,False,0.915457010269165
7522,535,股市表现和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,0.9301912784576416
7523,593,降准对股市是利好为什么有时会跌？,降准对股市是利好为什么有时会跌？,股票,股票,True,1.0
7524,594,碳中和概念股有哪些？,碳中和概念股有哪些？,股票,股票,True,0.9999998807907104
7525,455,基金涨了要不要止盈？,基金涨了要不要止盈？,基金,基金,True,1.000000238418579
7526,596,怎么查可转债的下修条款？,怎么查可转债的下修条款？,债券,债券,True,0.9999999403953552
7527,113,股票开户需要准备什么材料？,如何开通股票账户？需要带什么材料？,股票,股票,True,0.9620789289474487
7528,598,什么是芯片短缺？,什么是芯片短缺？,股票,股票,True,1.0
7529,599,什么是诱多？,什么是诱多？,股票,股票,True,0.9999997615814209
7530,600,什么是存款准备金率？,什么是存款准备金率？,股票,股票,True,1.0
7531,601,比特币支持者常说比特币比黄金好，你怎么看？,比特币支持者常说比特币比黄金好，你怎么看？,黄金,黄金,True,0.9999998211860657
7532,435,期权和期货有什么区别？,什么是期权？和股票有什么关系？（基础了解）,股票,股票,True,0.907607913017273
7533,535,股市表现和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,0.9301912784576416
7534,604,商品etf和商品期货有什么区别？,商品etf和商品期货有什么区别？,基金,基金,True,0.9999998807907104
7535,455,基金亏损后能否止损？,基金涨了要不要止盈？,基金,基金,True,0.9097908735275269
7536,606,什么是限价委托？什么是市价委托？,什么是限价委托？什么是市价委托？,股票,股票,True,1.0000001192092896
7537,607,持有正股怎么参与可转债配售？,持有正股怎么参与可转债配售？,债券,债券,True,0.9999998807907104
7538,608,企业为什么需要租赁黄金？,企业为什么需要租赁黄金？,黄金,黄金,True,0.9999998807907104
7539,609,普通人能买私募基金吗？,普通人能买私募基金吗？,基金,基金,True,0.9999999403953552
7540,610,如何在银行app上设置黄金的到价提醒？,如何在银行app上设置黄金的到价提醒？,黄金,黄金,True,1.0000001192092896
7541,345,在基金公司官网买基金费率低吗？,在基金公司官网买基金费率低吗？,基金,基金,True,0.9999997615814209
7542,612,什么是中华交易服务中国120指数？,什么是中华交易服务中国120指数？,股票,股票,True,1.0
7543,613,如何查看一只基金的季报、年报？主要关注哪些数据？,如何查看一只基金的季报、年报？主要关注哪些数据？,基金,基金,True,0.9999998807907104
7544,614,为什么我的基金赎回申请失败？,为什么我的基金赎回申请失败？,基金,基金,True,0.9999999403953552
7545,615,打新基金的收益如何？,打新基金的收益如何？,基金,基金,True,1.000000238418579
7546,616,我被套牢了，是该“割肉”还是“补仓”？,我被套牢了，是该“割肉”还是“补仓”？,股票,股票,True,0.9999997615814209
7547,617,一个人可以开几个股票账户？,一个人可以开几个股票账户？,股票,股票,True,0.9999999403953552
7548,618,次贷危机和mbs有什么关系？,次贷危机和mbs有什么关系？,债券,债券,True,1.000000238418579
7549,619,股票账户买基金手续费有优惠吗？,股票账户买基金手续费有优惠吗？,股票,股票,True,0.9999997615814209
7550,402,如何构建一个包含黄金的稳健投资组合？,如何构建自己的投资组合？,黄金,股票,False,0.9118655920028687
7551,621,什么是黄金的“便利收益”？,什么是黄金的“便利收益”？,黄金,黄金,True,0.9999999403953552
7552,622,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,黄金,黄金,True,1.000000238418579
7553,623,学习黄金投资，有哪些必读的书籍或资料？,学习黄金投资，有哪些必读的书籍或资料？,黄金,黄金,True,1.0000001192092896
7554,624,纸黄金的报价是参照国际金价还是国内金价？,纸黄金的报价是参照国际金价还是国内金价？,黄金,黄金,True,0.9999999403953552
7555,141,离婚时基金资产怎么分割？,离婚时基金资产怎么分割？,基金,基金,True,0.9999998807907104
7556,626,黄金在伊朗应对制裁中扮演什么角色？,黄金在伊朗应对制裁中扮演什么角色？,黄金,黄金,True,1.0
7557,627,什么是优先股？,什么是优先股？,股票,股票,True,0.9999999403953552
7558,628,如何查看黄金etf的持仓量？,如何查看黄金etf的持仓量？,黄金,黄金,True,1.0000001192092896
7559,356,什么是收盘集合竞价？,什么是集合竞价？,股票,股票,True,0.9259395599365234
7560,630,投资黄金etf有哪些费用（管理费、托管费）？,投资黄金etf有哪些费用（管理费、托管费）？,黄金,黄金,True,0.9999998807907104
7561,631,退休人员适合买基金吗？,退休人员适合买基金吗？,基金,基金,True,1.0000001192092896
7562,632,什么是保险理财？,什么是保险理财？,股票,股票,True,1.0
7563,633,什么是估值定投？,什么是估值定投？,基金,基金,True,0.9999999403953552
7564,634,什么是“浇铸金”和“压铸金”？,什么是“浇铸金”和“压铸金”？,黄金,黄金,True,0.9999997615814209
7565,635,买基金需要交哪些费用？,买基金需要交哪些费用？,基金,基金,True,1.0
7566,636,什么是整体上市？,什么是整体上市？,股票,股票,True,0.9999998807907104
7567,144,债券基金的风险大吗？,债券基金的风险大吗？,基金,基金,True,1.0
7568,638,什么是内盘黄金？什么是外盘黄金？普通人能参与外盘吗？,什么是内盘黄金？什么是外盘黄金？普通人能参与外盘吗？,黄金,黄金,True,1.0000001192092896
7569,401,什么是黄金etf？,什么是黄金etf联接基金？和黄金etf有什么区别？,股票,黄金,False,0.9356772303581238
7570,290,什么是黄金定投？像基金定投一样吗？,黄金定投适合什么样的投资者？,黄金,黄金,True,0.9255673289299011
7571,641,什么是“点心债券”？,什么是“点心债券”？,债券,债券,True,0.9999999403953552
7572,49,场外交易（otc）黄金合法吗？,香港的现货黄金（伦敦金）交易合法吗？,黄金,黄金,True,0.9190411567687988
7573,469,股票涨跌幅限制是多少？,新股上市首日有涨跌幅限制吗？,股票,股票,True,0.9013020992279053
7574,644,地铁几点停运？,地铁几点停运？,非金融,非金融,True,1.0000001192092896
7575,1,现在是牛市还是熊市？,熊市应该怎么操作？,股票,股票,True,0.9101347923278809
7576,646,证券投资者保护基金能保护债券投资者吗？,证券投资者保护基金能保护债券投资者吗？,债券,债券,True,0.9999998807907104
7577,570,什么是t+0交易（全球视角）？,什么是t+1交易制度？,股票,股票,True,0.9214375019073486
7578,648,在退休账户（如ira）里持有黄金有什么规定？,在退休账户（如ira）里持有黄金有什么规定？,黄金,黄金,True,1.0000001192092896
7579,649,什么是黄金期货的成交量？,什么是黄金期货的成交量？,黄金,黄金,True,1.0
7580,650,什么是黄金掉期（互换）？,什么是黄金掉期（互换）？,黄金,黄金,True,1.0
7581,651,投资黄金和购买金首饰是一回事吗？,投资黄金和购买金首饰是一回事吗？,黄金,黄金,True,0.9999999403953552
7582,652,股票投资最大的风险是什么？,股票投资最大的风险是什么？,股票,股票,True,1.000000238418579
7583,667,什么是定投基金？,什么是基金定投止盈？,基金,基金,True,0.9364328980445862
7584,654,基金转换需要手续费吗？,基金转换需要手续费吗？,基金,基金,True,1.0
7585,655,上市公司分红方案在哪里看？什么时候到账？,上市公司分红方案在哪里看？什么时候到账？,股票,股票,True,0.9999998807907104
7586,656,什么是vie架构？,什么是vie架构？,股票,股票,True,1.0
7587,657,什么是实际利率？为什么它比名义利率更重要？,什么是实际利率？为什么它比名义利率更重要？,黄金,黄金,True,1.0
7588,658,什么基金适合一次性买入？,什么基金适合一次性买入？,基金,基金,True,1.0000001192092896
7589,231,什么是内幕交易？,如何避免卷入内幕交易？,股票,股票,True,0.9178544282913208
